wall_ms,isolated_core_ms,outside_core_ms,n_core_calls,model,model_family,window_size,horizon,requested_batch_size,effective_batch_size,warmup,repeats,isolation_scope,core_fraction,status,context_normalize_patch_ms,future_patch_ms,input_embedding_ms,encoder_ms,output_projection_ms,inverse_scale_ms,model_misc_ms,encoder_fraction_of_model
175.16672890633345,174.0366973876953,1.070347622036934,1.0,Sundial-Base-128M,sundial,2880,720,32,32,2,5,model_generate_method,0.9935488233085495,complete,,,,,,,,
58.74148104339838,58.04832077026367,0.6955298408865929,1.0,TimesFM2.5-200M,timesfm,128,48,32,32,2,5,timesfm_compiled_decode,0.988199816197644,complete,,,,,,,,
68.57782509177923,67.80329895019531,0.738675057888031,1.0,TimesFM2.5-200M,timesfm,512,48,32,32,2,5,timesfm_compiled_decode,0.9887058806465888,complete,,,,,,,,
162.01346926391125,161.216064453125,0.7941862717270851,1.0,TimesFM2.5-200M,timesfm,2048,48,32,32,2,5,timesfm_compiled_decode,0.9950781573013086,complete,,,,,,,,
1285.2651765570045,1283.97998046875,1.2851960882544518,1.0,TimesFM2.5-200M,timesfm,15360,48,32,32,2,5,timesfm_compiled_decode,0.9990000537541232,complete,,,,,,,,
223.70691131800413,222.8348846435547,0.8720266744494438,1.0,TimesFM2.5-200M,timesfm,128,480,32,32,2,5,timesfm_compiled_decode,0.9961019234081246,complete,,,,,,,,
239.29406609386209,238.3645477294922,0.9295183643698692,1.0,TimesFM2.5-200M,timesfm,512,480,32,32,2,5,timesfm_compiled_decode,0.9961155812196142,complete,,,,,,,,
333.4537800401449,332.47998046875,0.9864233210682868,1.0,TimesFM2.5-200M,timesfm,2048,480,32,32,2,5,timesfm_compiled_decode,0.997079656523079,complete,,,,,,,,
1484.2222686856985,1482.69970703125,1.5225616544485092,1.0,TimesFM2.5-200M,timesfm,15360,480,32,32,2,5,timesfm_compiled_decode,0.9989741687033192,complete,,,,,,,,
334.4748066738248,333.5115966796875,0.968055121600628,1.0,TimesFM2.5-200M,timesfm,128,720,32,32,2,5,timesfm_compiled_decode,0.9971202315543108,complete,,,,,,,,
348.7472590059042,347.72381591796875,0.9979398474097252,1.0,TimesFM2.5-200M,timesfm,512,720,32,32,2,5,timesfm_compiled_decode,0.9970653730989808,complete,,,,,,,,
447.1554635092616,446.0802307128906,1.0752327963709831,1.0,TimesFM2.5-200M,timesfm,2048,720,32,32,2,5,timesfm_compiled_decode,0.9975953938079328,complete,,,,,,,,
1594.4889122620225,1592.9949951171875,1.532941795885563,1.0,TimesFM2.5-200M,timesfm,15360,720,32,32,2,5,timesfm_compiled_decode,0.999063074610713,complete,,,,,,,,
76.40030793845654,76.00032043457031,0.3868449702858925,1.0,Toto-2.0-313m,toto,128,48,32,32,2,5,model_forecast_method,0.9947645825693736,complete,,,,,,,,
76.41732785850763,76.03385925292969,0.3821354061365127,1.0,Toto-2.0-313m,toto,512,48,32,32,2,5,model_forecast_method,0.9949819155376912,complete,,,,,,,,
94.86230462789536,94.62351989746094,0.2378886863589286,1.0,Toto-2.0-313m,toto,2048,48,32,32,2,5,model_forecast_method,0.9974828280698947,complete,,,,,,,,
170.12972757220268,169.88978576660156,0.2425878345966339,1.0,Toto-2.0-313m,toto,4096,48,32,32,2,5,model_forecast_method,0.998589653854002,complete,,,,,,,,
75.59298910200596,75.20358276367188,0.3798225447535515,1.0,Toto-2.0-313m,toto,128,480,32,32,2,5,model_forecast_method,0.9948486447888888,complete,,,,,,,,
75.94443392008543,75.54048156738281,0.391916461288929,1.0,Toto-2.0-313m,toto,512,480,32,32,2,5,model_forecast_method,0.994680948532348,complete,,,,,,,,
106.89185839146376,106.6055679321289,0.2531513720750808,1.0,Toto-2.0-313m,toto,2048,480,32,32,2,5,model_forecast_method,0.9973216813362308,complete,,,,,,,,
183.13212972134352,182.84646606445312,0.2793591395020485,1.0,Toto-2.0-313m,toto,4096,480,32,32,2,5,model_forecast_method,0.9984401226735852,complete,,,,,,,,
75.80373715609312,75.3846435546875,0.4232272878289222,1.0,Toto-2.0-313m,toto,128,720,32,32,2,5,model_forecast_method,0.9944713332465044,complete,,,,,,,,
76.81639306247234,76.57881927490234,0.2363131195306778,1.0,Toto-2.0-313m,toto,512,720,32,32,2,5,model_forecast_method,0.996907251458985,complete,,,,,,,,
116.25612992793322,116.01510620117188,0.2387701645493507,1.0,Toto-2.0-313m,toto,2048,720,32,32,2,5,model_forecast_method,0.9979267869409488,complete,,,,,,,,
193.51355638355017,193.26873779296875,0.244818590581417,1.0,Toto-2.0-313m,toto,4096,720,32,32,2,5,model_forecast_method,0.9987348762786614,complete,,,,,,,,
