cell,window,mase,naive_mase,normalized_mase,flops,flops_weighting,is_native,within_cell_pareto
JenaWeather-10T/tlong,192,0.6993533958125545,0.7614923703210493,0.9183984279681008,6920994816.0,cell,False,True
JenaWeather-10T/tlong,256,0.6947513250657247,0.7614923703210493,0.9123549389901487,7393075200.0,cell,False,True
JenaWeather-10T/tlong,384,0.6588772460942591,0.7614923703210493,0.8652447112719893,8339005440.0,cell,False,True
JenaWeather-10T/tlong,512,0.6689809857407717,0.7614923703210493,0.8785130512321819,9287294976.0,cell,False,False
JenaWeather-10T/tlong,768,0.6585460502601858,0.7614923703210493,0.864809781327867,11190951936.0,cell,False,True
JenaWeather-10T/tlong,1024,0.6589587407630184,0.7614923703210493,0.8653517309506303,13104046080.0,cell,False,False
JenaWeather-10T/tlong,1536,0.6436450428702754,0.7614923703210493,0.845241617586938,16958545920.0,cell,False,True
JenaWeather-10T/tlong,2048,0.6385813662886555,0.7614923703210493,0.8385919428443204,20850794496.0,cell,False,True
JenaWeather-10T/tlong,2560,0.6376983240571162,0.7614923703210493,0.8374323222546001,24780791808.0,cell,False,True
JenaWeather-10T/tlong,3072,0.6538656898170047,0.7614923703210493,0.8586634814756336,28748537856.0,cell,False,False
JenaWeather-10T/tlong,4096,0.6544376292519306,0.7614923703210493,0.8594145585149017,36797276160.0,cell,False,False
JenaWeather-10T/tlong,6144,0.6637092818273016,0.7614923703210493,0.8715901927520011,53347737600.0,cell,False,False
JenaWeather-10T/tlong,8192,0.682710478824678,0.7614923703210493,0.896542769741532,70502178816.0,cell,False,False
JenaWeather-H/tshort,native,0.5359857342059813,0.7229102185557323,0.7414278017494365,64128814241.68421,cell,True,True
JenaWeather-H/tshort,32,0.6343121377493711,0.7229102185557323,0.8774424838213422,704987136.0,cell,False,True
JenaWeather-H/tshort,48,0.6479286784162906,0.7229102185557323,0.8962782124047939,821035008.0,cell,False,False
JenaWeather-H/tshort,64,0.6330691910532724,0.7229102185557323,0.8757231185887108,937119744.0,cell,False,True
JenaWeather-H/tshort,96,0.5861255631440205,0.7229102185557323,0.810786108840753,1169399808.0,cell,False,True
JenaWeather-H/tshort,128,0.5539374909246498,0.7229102185557323,0.7662604244706002,1401827328.0,cell,False,True
